OBJECTID,Parcel,vacant_land_flag,excise_nbr,gross_sale_price,document_date,GlobalID,prop_use_code,ShapeSTArea,ShapeSTLength
42143,55304.2110,Y,201917150,271215,2019/11/05 08:00:00+00,{DF3C6060-0738-4ECD-BCCC-DF3FBA4F45C1},91,20154.6745457994,566.74679160651
42144,35052.3117,N,201917255,83500,2019/11/05 08:00:00+00,{E2D9C450-43D3-48B2-B2A9-D650723F25D2},11,5437.81855280989,317.57586989936
42145,55194.0303,N,201917157,299900,2019/11/08 08:00:00+00,{E6226B72-639A-481D-ABFC-719625EE4C8B},11,10004.9689662547,403.999413526294
42146,47271.9060,Y,201917143,165000,2019/11/05 08:00:00+00,{E94352AE-EACE-4EF5-8A89-76585590D185},91,421955.148949757,2598.75193614992
42147,37294.1703,N,201917145,363000,2019/10/24 08:00:00+00,{EB46D7DD-3A61-45DD-A072-EECE93863CF6},11,10084.9726808216,417.330613304853
42148,34042.0116,N,201917240,531000,2019/11/08 08:00:00+00,{EF65F2B8-8AA9-4160-B7D3-F76CED86EFEC},91,2782.03548187103,259.993082459327
42149,45073.0609,N,201917216,211000,2019/11/08 08:00:00+00,{F021AD24-C7FA-4B68-A39A-7F90E40C9506},11,10283.344647523,424.28875564984
42150,45233.0735,N,201917146,295000,2019/11/04 08:00:00+00,{F2138BF0-D443-428B-A60C-B17B54A07CB2},11,14639.6315180169,489.14197295509
42151,55304.2112,Y,201917150,271215,2019/11/05 08:00:00+00,{F2617078-C9E1-468E-BB84-B7E57E248DAE},91,20314.9370424769,595.454416680722
42152,35073.4309,N,201917163,152000,2019/11/06 08:00:00+00,{F2B3FF5D-F548-4331-A1CE-30F3B819D573},11,4730.50642132934,316.457848522037
42153,24074.0908,N,201917217,360000,2019/11/05 08:00:00+00,{F456EAD0-71B6-4498-B098-E8EC2D392F8B},11,9978.29525829318,409.45815800972
42154,36323.0524,N,201917144,245000,2019/11/07 08:00:00+00,{FED9B494-F0F1-48C8-8A51-666CF0703591},11,5999.43433428615,340.070714528682
42155,39324.9040,N,201917337,545500,2019/10/31 08:00:00+00,{020D6778-9337-4A92-9B99-834FF52F64F3},11,261423.208790748,2404.60524378389
